ts,ms_played,track,artist,album,uri,UniqueID,track_uri
2018-06-05T01:06:07Z,379685,SAD!,XXXTENTACION,?,spotify:track:3ee8Jmje8o58CHK66QrVC2,XXXTENTACION:SAD!,3ee8Jmje8o58CHK66QrVC2
2018-06-05T01:07:37Z,8695,Glow Like Dat,Rich Brian,Amen,spotify:track:7MXcmkmyxEYAJf04cbqKoI,Rich Brian:Glow Like Dat,7MXcmkmyxEYAJf04cbqKoI
2018-06-05T01:11:10Z,214139,I'm Upset,Drake,I'm Upset,spotify:track:54oMZ3blwWwuPN4wEoG5mk,Drake:I'm Upset,54oMZ3blwWwuPN4wEoG5mk
2018-06-05T01:11:30Z,18800,I'm Up (feat. Kid Ink & French Montana),Omarion,I'm Up (feat. Kid Ink & French Montana),spotify:track:1hlwA8qvXx0Bl6iYuDbIuD,Omarion:I'm Up (feat. Kid Ink & French Montana),1hlwA8qvXx0Bl6iYuDbIuD
2018-06-05T01:25:50Z,453205,SAD!,XXXTENTACION,?,spotify:track:3ee8Jmje8o58CHK66QrVC2,XXXTENTACION:SAD!,3ee8Jmje8o58CHK66QrVC2
2018-06-05T01:29:22Z,210861,Glow Like Dat,Rich Brian,Amen,spotify:track:7MXcmkmyxEYAJf04cbqKoI,Rich Brian:Glow Like Dat,7MXcmkmyxEYAJf04cbqKoI
2018-06-05T01:34:49Z,233986,Désolé,Rejjie Snow,Dear Annie,spotify:track:5r7gPrHIgHbVgfSmvZMfwn,Rejjie Snow:Désolé,5r7gPrHIgHbVgfSmvZMfwn
2018-06-05T01:37:00Z,130760,Hello,Rejjie Snow,Dear Annie,spotify:track:2AD0ecfuYfxYT6tbQ6Pz7Z,Rejjie Snow:Hello,2AD0ecfuYfxYT6tbQ6Pz7Z
2018-06-05T01:40:41Z,220693,Charlie Brown,Rejjie Snow,Dear Annie,spotify:track:78kzZTOp1jE9OBvTQ4O7A8,Rejjie Snow:Charlie Brown,78kzZTOp1jE9OBvTQ4O7A8
2018-06-05T01:40:52Z,9685,,,,,,
2018-06-05T01:45:01Z,220693,Charlie Brown,Rejjie Snow,Dear Annie,spotify:track:78kzZTOp1jE9OBvTQ4O7A8,Rejjie Snow:Charlie Brown,78kzZTOp1jE9OBvTQ4O7A8
2018-06-05T01:50:23Z,320783,,,,,,
2018-06-05T01:53:50Z,206840,LMFAO,Rejjie Snow,Dear Annie,spotify:track:1mAYtGGDlsOPSr1R69cXZK,Rejjie Snow:LMFAO,1mAYtGGDlsOPSr1R69cXZK
2018-06-05T01:59:45Z,262473,Fallen,Jaden,SYRE,spotify:track:2IDMCaW8K2nrFOoR5UANUo,Jaden:Fallen,2IDMCaW8K2nrFOoR5UANUo
2018-06-05T02:04:45Z,298460,,,,,,
2018-06-05T02:04:51Z,5340,Miss Right,Anderson .Paak,Venice,spotify:track:3xc7EvYaIA0El81QVSwdhg,Anderson .Paak:Miss Right,3xc7EvYaIA0El81QVSwdhg
2018-06-05T02:10:50Z,264835,SAD!,XXXTENTACION,?,spotify:track:3ee8Jmje8o58CHK66QrVC2,XXXTENTACION:SAD!,3ee8Jmje8o58CHK66QrVC2
2018-06-05T02:14:21Z,210861,Glow Like Dat,Rich Brian,Amen,spotify:track:7MXcmkmyxEYAJf04cbqKoI,Rich Brian:Glow Like Dat,7MXcmkmyxEYAJf04cbqKoI
2018-06-05T02:18:16Z,233986,Désolé,Rejjie Snow,Dear Annie,spotify:track:5r7gPrHIgHbVgfSmvZMfwn,Rejjie Snow:Désolé,5r7gPrHIgHbVgfSmvZMfwn
2018-06-05T02:19:04Z,15570,Hello,Rejjie Snow,Dear Annie,spotify:track:2AD0ecfuYfxYT6tbQ6Pz7Z,Rejjie Snow:Hello,2AD0ecfuYfxYT6tbQ6Pz7Z
2018-06-05T02:21:49Z,166605,SAD!,XXXTENTACION,?,spotify:track:3ee8Jmje8o58CHK66QrVC2,XXXTENTACION:SAD!,3ee8Jmje8o58CHK66QrVC2
2018-06-05T02:26:00Z,249640,Now,Miguel,War & Leisure,spotify:track:5XN9jwDlXAZ8j5nMcK7S1d,Miguel:Now,5XN9jwDlXAZ8j5nMcK7S1d
2018-06-05T02:26:11Z,10054,Banana Clip,Miguel,War & Leisure,spotify:track:6xagjcywpcyNFghafZPQJv,Miguel:Banana Clip,6xagjcywpcyNFghafZPQJv
2018-06-05T02:30:20Z,249640,Now,Miguel,War & Leisure,spotify:track:5XN9jwDlXAZ8j5nMcK7S1d,Miguel:Now,5XN9jwDlXAZ8j5nMcK7S1d
2018-06-05T02:35:43Z,322000,Come Through and Chill (feat. J. Cole & Salaam Remi),Miguel,War & Leisure,spotify:track:1m8WpLYXEiNVZchsWEcCSy,Miguel:Come Through and Chill (feat. J. Cole & Salaam Remi),1m8WpLYXEiNVZchsWEcCSy
2018-06-05T14:08:22Z,928,Heart Don't Stand a Chance,Anderson .Paak,Malibu,spotify:track:25GlFJq5QNAXyVgJvCZ4Mf,Anderson .Paak:Heart Don't Stand a Chance,25GlFJq5QNAXyVgJvCZ4Mf
2018-06-05T14:08:38Z,6594,Heart Don't Stand a Chance,Anderson .Paak,Malibu,spotify:track:25GlFJq5QNAXyVgJvCZ4Mf,Anderson .Paak:Heart Don't Stand a Chance,25GlFJq5QNAXyVgJvCZ4Mf
2018-06-05T14:11:30Z,173104,Dark Red,Steve Lacy,Dark Red,spotify:track:37y7iDayfwm3WXn5BiAoRk,Steve Lacy:Dark Red,37y7iDayfwm3WXn5BiAoRk
2018-06-05T14:15:47Z,256613,Egyptian Luvr (feat. Aminé and Dana Williams),Rejjie Snow,Dear Annie,spotify:track:6t8GevE5R0ciW06AujEXXr,Rejjie Snow:Egyptian Luvr (feat. Aminé and Dana Williams),6t8GevE5R0ciW06AujEXXr
2018-06-05T14:17:55Z,127272,Ugotme,Omar Apollo,Stereo,spotify:track:2NCBjlH7FHEG7hXcnvUaWA,Omar Apollo:Ugotme,2NCBjlH7FHEG7hXcnvUaWA
2018-06-05T14:22:04Z,214226,Tomoyo,Killer Bee,Lnr_(02),spotify:track:3vrPkeXFkClImJm5ZD3I4J,Killer Bee:Tomoyo,3vrPkeXFkClImJm5ZD3I4J
2018-06-05T14:26:24Z,261000,GUMMY,BROCKHAMPTON,SATURATION II,spotify:track:42tBlHWL3VfDkUM2iWcc5p,BROCKHAMPTON:GUMMY,42tBlHWL3VfDkUM2iWcc5p
2018-06-05T14:31:26Z,302000,Bloom,bLAck pARty,Mango,spotify:track:05xA64s3UzOOmAnh9SIIjn,bLAck pARty:Bloom,05xA64s3UzOOmAnh9SIIjn
2018-06-05T14:34:16Z,169142,Hookie Hookie (Ft. Kidd Santhe) - Hookie Hookie (Ft. Kidd Santhe),Yosugi,"Friends, I Don't Have Many of Those",spotify:track:6zwqS4ZVOEKEDZPqVYAyP5,Yosugi:Hookie Hookie (Ft. Kidd Santhe) - Hookie Hookie (Ft. Kidd Santhe),6zwqS4ZVOEKEDZPqVYAyP5
2018-06-05T14:38:01Z,224146,Crack Rock,Frank Ocean,channel ORANGE,spotify:track:5lcyIeEfwZTs8Ajw3kdF7P,Frank Ocean:Crack Rock,5lcyIeEfwZTs8Ajw3kdF7P
2018-06-05T14:41:53Z,231253,Broken Clocks,SZA,Ctrl,spotify:track:2fXwCWkh6YG5zU1IyvQrbs,SZA:Broken Clocks,2fXwCWkh6YG5zU1IyvQrbs
2018-06-05T14:45:40Z,226866,Mon Amour,Rejjie Snow,Dear Annie,spotify:track:5gCkGuWNZYmMbkYti4MCCP,Rejjie Snow:Mon Amour,5gCkGuWNZYmMbkYti4MCCP
2018-06-05T15:16:17Z,150002,Mon Amour,Rejjie Snow,Dear Annie,spotify:track:5gCkGuWNZYmMbkYti4MCCP,Rejjie Snow:Mon Amour,5gCkGuWNZYmMbkYti4MCCP
2018-06-05T15:19:14Z,112080,Yikes,Kanye West,ye,spotify:track:2r4JRwcbIeuAzWjH4YXlLs,Kanye West:Yikes,2r4JRwcbIeuAzWjH4YXlLs
2018-06-05T15:22:00Z,166605,SAD!,XXXTENTACION,?,spotify:track:3ee8Jmje8o58CHK66QrVC2,XXXTENTACION:SAD!,3ee8Jmje8o58CHK66QrVC2
2018-06-05T15:25:41Z,220693,Charlie Brown,Rejjie Snow,Dear Annie,spotify:track:78kzZTOp1jE9OBvTQ4O7A8,Rejjie Snow:Charlie Brown,78kzZTOp1jE9OBvTQ4O7A8
2018-06-05T15:28:23Z,119181,LMFAO,Rejjie Snow,Dear Annie,spotify:track:1mAYtGGDlsOPSr1R69cXZK,Rejjie Snow:LMFAO,1mAYtGGDlsOPSr1R69cXZK
2018-06-05T15:31:22Z,166605,SAD!,XXXTENTACION,?,spotify:track:3ee8Jmje8o58CHK66QrVC2,XXXTENTACION:SAD!,3ee8Jmje8o58CHK66QrVC2
2018-06-05T15:35:09Z,226866,Mon Amour,Rejjie Snow,Dear Annie,spotify:track:5gCkGuWNZYmMbkYti4MCCP,Rejjie Snow:Mon Amour,5gCkGuWNZYmMbkYti4MCCP
2018-06-05T15:37:03Z,25667,Come Through and Chill (feat. J. Cole & Salaam Remi),Miguel,War & Leisure,spotify:track:1m8WpLYXEiNVZchsWEcCSy,Miguel:Come Through and Chill (feat. J. Cole & Salaam Remi),1m8WpLYXEiNVZchsWEcCSy
2018-06-05T15:40:38Z,215708,Communication (feat. DRAM),Arin Ray,Platinum Fire,spotify:track:7iDFuSWvN0DTNy3gxUwsBn,Arin Ray:Communication (feat. DRAM),7iDFuSWvN0DTNy3gxUwsBn
2018-06-05T15:41:54Z,74991,Flamingos,Granata,Love Magnets,spotify:track:0sAtwVD52Qf7qMPluFmhR6,Granata:Flamingos,0sAtwVD52Qf7qMPluFmhR6
2018-06-05T15:41:55Z,830,Heart Don't Stand a Chance,Anderson .Paak,Malibu,spotify:track:25GlFJq5QNAXyVgJvCZ4Mf,Anderson .Paak:Heart Don't Stand a Chance,25GlFJq5QNAXyVgJvCZ4Mf
2018-06-05T15:41:57Z,310,Ugotme,Omar Apollo,Stereo,spotify:track:2NCBjlH7FHEG7hXcnvUaWA,Omar Apollo:Ugotme,2NCBjlH7FHEG7hXcnvUaWA
2018-06-05T15:45:13Z,196231,Only in the West,Yeek,Sebastian,spotify:track:4AGUH2VbL98tBZG3iOrvzg,Yeek:Only in the West,4AGUH2VbL98tBZG3iOrvzg
2018-06-05T15:48:44Z,210861,Glow Like Dat,Rich Brian,Amen,spotify:track:7MXcmkmyxEYAJf04cbqKoI,Rich Brian:Glow Like Dat,7MXcmkmyxEYAJf04cbqKoI
2018-06-05T15:51:26Z,160796,Banana Clip,Miguel,War & Leisure,spotify:track:6xagjcywpcyNFghafZPQJv,Miguel:Banana Clip,6xagjcywpcyNFghafZPQJv
2018-06-05T15:51:28Z,1480,Désolé,Rejjie Snow,Dear Annie,spotify:track:5r7gPrHIgHbVgfSmvZMfwn,Rejjie Snow:Désolé,5r7gPrHIgHbVgfSmvZMfwn
2018-06-05T15:54:33Z,169142,Hookie Hookie (Ft. Kidd Santhe) - Hookie Hookie (Ft. Kidd Santhe),Yosugi,"Friends, I Don't Have Many of Those",spotify:track:6zwqS4ZVOEKEDZPqVYAyP5,Yosugi:Hookie Hookie (Ft. Kidd Santhe) - Hookie Hookie (Ft. Kidd Santhe),6zwqS4ZVOEKEDZPqVYAyP5
2018-06-05T15:58:59Z,266080,Doves In The Wind (feat. Kendrick Lamar),SZA,Ctrl,spotify:track:593W4qZOwwdqF6YnimJjL6,SZA:Doves In The Wind (feat. Kendrick Lamar),593W4qZOwwdqF6YnimJjL6
2018-06-05T16:03:09Z,249640,Now,Miguel,War & Leisure,spotify:track:5XN9jwDlXAZ8j5nMcK7S1d,Miguel:Now,5XN9jwDlXAZ8j5nMcK7S1d
2018-06-05T16:05:20Z,130760,Hello,Rejjie Snow,Dear Annie,spotify:track:2AD0ecfuYfxYT6tbQ6Pz7Z,Rejjie Snow:Hello,2AD0ecfuYfxYT6tbQ6Pz7Z
2018-06-05T16:48:36Z,632262,,,,,,
2018-06-05T16:52:35Z,238480,Apricot Princess,Rex Orange County,Apricot Princess,spotify:track:28GbaBYFpYi1J61fXnGSfd,Rex Orange County:Apricot Princess,28GbaBYFpYi1J61fXnGSfd
2018-06-05T16:59:22Z,404876,"Palace/Curse (feat. Tyler, The Creator & Steve Lacy)",The Internet,Ego Death,spotify:track:300DUx4tdtCdGEUXR032jA,"The Internet:Palace/Curse (feat. Tyler, The Creator & Steve Lacy)",300DUx4tdtCdGEUXR032jA
2018-06-05T16:59:24Z,1370,Dang! (feat. Anderson .Paak),Mac Miller,The Divine Feminine,spotify:track:5iUQMwxUPdJBFeGkePtM66,Mac Miller:Dang! (feat. Anderson .Paak),5iUQMwxUPdJBFeGkePtM66
2018-06-05T16:59:26Z,1740,,,,,,
2018-06-05T16:59:29Z,2560,BLEACH,BROCKHAMPTON,SATURATION III,spotify:track:0dWOFwdXrbBUYqD9DLsoyK,BROCKHAMPTON:BLEACH,0dWOFwdXrbBUYqD9DLsoyK
2018-06-05T16:59:30Z,910,Dark Red,Steve Lacy,Dark Red,spotify:track:37y7iDayfwm3WXn5BiAoRk,Steve Lacy:Dark Red,37y7iDayfwm3WXn5BiAoRk
2018-06-05T17:03:00Z,210285,Chanel,Frank Ocean,Chanel,spotify:track:6Nle9hKrkL1wQpwNfEkxjh,Frank Ocean:Chanel,6Nle9hKrkL1wQpwNfEkxjh
2018-06-05T17:08:54Z,261000,GUMMY,BROCKHAMPTON,SATURATION II,spotify:track:42tBlHWL3VfDkUM2iWcc5p,BROCKHAMPTON:GUMMY,42tBlHWL3VfDkUM2iWcc5p
2018-06-05T17:12:09Z,194336,Empty,Kevin Abstract,American Boyfriend: A Suburban Love Story,spotify:track:6gSw5vz7dcafda23VqMrnl,Kevin Abstract:Empty,6gSw5vz7dcafda23VqMrnl
2018-06-05T17:12:16Z,6191,,,,,,
2018-06-05T17:16:00Z,224146,Crack Rock,Frank Ocean,channel ORANGE,spotify:track:5lcyIeEfwZTs8Ajw3kdF7P,Frank Ocean:Crack Rock,5lcyIeEfwZTs8Ajw3kdF7P
2018-06-05T17:20:23Z,262473,Fallen,Jaden,SYRE,spotify:track:2IDMCaW8K2nrFOoR5UANUo,Jaden:Fallen,2IDMCaW8K2nrFOoR5UANUo
2018-06-05T17:26:13Z,256613,Egyptian Luvr (feat. Aminé and Dana Williams),Rejjie Snow,Dear Annie,spotify:track:6t8GevE5R0ciW06AujEXXr,Rejjie Snow:Egyptian Luvr (feat. Aminé and Dana Williams),6t8GevE5R0ciW06AujEXXr
2018-06-05T17:27:50Z,96355,Tomoyo,Killer Bee,Lnr_(02),spotify:track:3vrPkeXFkClImJm5ZD3I4J,Killer Bee:Tomoyo,3vrPkeXFkClImJm5ZD3I4J
2018-06-05T17:30:31Z,161985,"Psycho, Pt. 2",Russ,"Psycho, Pt. 2",spotify:track:26OhjtaTamFocE08t83ml6,"Russ:Psycho, Pt. 2",26OhjtaTamFocE08t83ml6
2018-06-05T17:35:34Z,302000,Bloom,bLAck pARty,Mango,spotify:track:05xA64s3UzOOmAnh9SIIjn,bLAck pARty:Bloom,05xA64s3UzOOmAnh9SIIjn
2018-06-05T17:39:15Z,220693,Charlie Brown,Rejjie Snow,Dear Annie,spotify:track:78kzZTOp1jE9OBvTQ4O7A8,Rejjie Snow:Charlie Brown,78kzZTOp1jE9OBvTQ4O7A8
2018-06-05T17:44:14Z,206840,LMFAO,Rejjie Snow,Dear Annie,spotify:track:1mAYtGGDlsOPSr1R69cXZK,Rejjie Snow:LMFAO,1mAYtGGDlsOPSr1R69cXZK
2018-06-05T17:47:53Z,217777,Sex n' Drugs,Abhi The Nomad,Sex n' Drugs,spotify:track:6cvRSOoJKvQwS0oDt0TePP,Abhi The Nomad:Sex n' Drugs,6cvRSOoJKvQwS0oDt0TePP
2018-06-05T17:51:06Z,192126,TOKYO,BROCKHAMPTON,SATURATION II,spotify:track:1CKhx6sSkUxzomXnYZqSMh,BROCKHAMPTON:TOKYO,1CKhx6sSkUxzomXnYZqSMh
2018-06-05T17:54:10Z,183760,Herside Story,GoldLink,At What Cost,spotify:track:564oa00vY05d1uYnTEAAmE,GoldLink:Herside Story,564oa00vY05d1uYnTEAAmE
2018-06-05T17:57:41Z,210285,Chanel,Frank Ocean,Chanel,spotify:track:6Nle9hKrkL1wQpwNfEkxjh,Frank Ocean:Chanel,6Nle9hKrkL1wQpwNfEkxjh
2018-06-05T18:04:07Z,292966,Good Good Love (feat. BJ The Chicago Kid),Rapsody,The Idea Of Beautiful,spotify:track:4SnvGQ7wRoFpxPKXmwJJMr,Rapsody:Good Good Love (feat. BJ The Chicago Kid),4SnvGQ7wRoFpxPKXmwJJMr
2018-06-05T18:04:10Z,2180,Come Through and Chill (feat. J. Cole & Salaam Remi),Miguel,War & Leisure,spotify:track:1m8WpLYXEiNVZchsWEcCSy,Miguel:Come Through and Chill (feat. J. Cole & Salaam Remi),1m8WpLYXEiNVZchsWEcCSy
2018-06-05T18:04:12Z,1250,Only in the West,Yeek,Sebastian,spotify:track:4AGUH2VbL98tBZG3iOrvzg,Yeek:Only in the West,4AGUH2VbL98tBZG3iOrvzg
2018-06-05T18:04:13Z,480,Mon Amour,Rejjie Snow,Dear Annie,spotify:track:5gCkGuWNZYmMbkYti4MCCP,Rejjie Snow:Mon Amour,5gCkGuWNZYmMbkYti4MCCP
2018-06-05T18:04:14Z,120,Ugotme,Omar Apollo,Stereo,spotify:track:2NCBjlH7FHEG7hXcnvUaWA,Omar Apollo:Ugotme,2NCBjlH7FHEG7hXcnvUaWA
2018-06-05T18:04:23Z,8120,Heart Don't Stand a Chance,Anderson .Paak,Malibu,spotify:track:25GlFJq5QNAXyVgJvCZ4Mf,Anderson .Paak:Heart Don't Stand a Chance,25GlFJq5QNAXyVgJvCZ4Mf
2018-06-05T18:07:09Z,166605,SAD!,XXXTENTACION,?,spotify:track:3ee8Jmje8o58CHK66QrVC2,XXXTENTACION:SAD!,3ee8Jmje8o58CHK66QrVC2
2018-06-05T18:07:38Z,27544,Flamingos,Granata,Love Magnets,spotify:track:0sAtwVD52Qf7qMPluFmhR6,Granata:Flamingos,0sAtwVD52Qf7qMPluFmhR6
2018-06-05T18:11:28Z,231266,Better Now,Post Malone,beerbongs & bentleys,spotify:track:7dt6x5M1jzdTEt8oCbisTK,Post Malone:Better Now,7dt6x5M1jzdTEt8oCbisTK
2018-06-05T18:11:51Z,21343,One Kiss (with Dua Lipa),Calvin Harris,One Kiss (with Dua Lipa),spotify:track:7ef4DlsgrMEH11cDZd32M6,Calvin Harris:One Kiss (with Dua Lipa),7ef4DlsgrMEH11cDZd32M6
2018-06-05T18:15:32Z,221440,Psycho (feat. Ty Dolla $ign),Post Malone,beerbongs & bentleys,spotify:track:3swc6WTsr7rl9DqQKQA55C,Post Malone:Psycho (feat. Ty Dolla $ign),3swc6WTsr7rl9DqQKQA55C
2018-06-05T18:20:29Z,204426,Stay,Post Malone,beerbongs & bentleys,spotify:track:4H7WNRErSbONkM06blBoGc,Post Malone:Stay,4H7WNRErSbONkM06blBoGc
2018-06-05T18:24:07Z,218146,rockstar (feat. 21 Savage),Post Malone,beerbongs & bentleys,spotify:track:0e7ipj03S05BNilyu5bRzt,Post Malone:rockstar (feat. 21 Savage),0e7ipj03S05BNilyu5bRzt
2018-06-05T18:29:40Z,332300,Powerglide (feat. Juicy J) - From SR3MM,Rae Sremmurd,SR3MM,spotify:track:1BuZAIO8WZpavWVbbq3Lci,Rae Sremmurd:Powerglide (feat. Juicy J) - From SR3MM,1BuZAIO8WZpavWVbbq3Lci
2018-06-05T18:30:13Z,31044,Wouldn't Leave,Kanye West,ye,spotify:track:3dG6tjetoR4GMmUGZUprLt,Kanye West:Wouldn't Leave,3dG6tjetoR4GMmUGZUprLt
2018-06-05T18:33:46Z,214139,I'm Upset,Drake,I'm Upset,spotify:track:54oMZ3blwWwuPN4wEoG5mk,Drake:I'm Upset,54oMZ3blwWwuPN4wEoG5mk
2018-06-05T18:39:06Z,227533,Candy Paint,Post Malone,beerbongs & bentleys,spotify:track:32lItqlMi4LBhb4k0BaSaC,Post Malone:Candy Paint,32lItqlMi4LBhb4k0BaSaC
2018-06-05T18:42:37Z,210240,Back To You,Selena Gomez,13 Reasons Why,spotify:track:514rhnksEwHUh6LxXsQ4Y9,Selena Gomez:Back To You,514rhnksEwHUh6LxXsQ4Y9
2018-06-05T18:43:11Z,32477,lovely (with Khalid),Billie Eilish,lovely (with Khalid),spotify:track:0u2P5u6lvoDfwTYjAADbn4,Billie Eilish:lovely (with Khalid),0u2P5u6lvoDfwTYjAADbn4
2018-06-05T18:46:06Z,176471,bitches broken hearts,Billie Eilish,bitches broken hearts,spotify:track:5t3Vk8bRKylx4fjj7qlbib,Billie Eilish:bitches broken hearts,5t3Vk8bRKylx4fjj7qlbib
2018-06-05T18:46:56Z,47938,party favor,Billie Eilish,dont smile at me,spotify:track:3WxmlTZ85sCYFnuIXmUAEe,Billie Eilish:party favor,3WxmlTZ85sCYFnuIXmUAEe
2018-06-05T18:49:52Z,176471,bitches broken hearts,Billie Eilish,bitches broken hearts,spotify:track:5t3Vk8bRKylx4fjj7qlbib,Billie Eilish:bitches broken hearts,5t3Vk8bRKylx4fjj7qlbib
2018-06-05T18:53:48Z,143494,watch,Billie Eilish,dont smile at me,spotify:track:7eB1V5LvAdxCc7brfGhRRo,Billie Eilish:watch,7eB1V5LvAdxCc7brfGhRRo
2018-06-05T18:56:44Z,176471,bitches broken hearts,Billie Eilish,bitches broken hearts,spotify:track:5t3Vk8bRKylx4fjj7qlbib,Billie Eilish:bitches broken hearts,5t3Vk8bRKylx4fjj7qlbib
2018-06-05T18:59:44Z,179015,&burn (with Vince Staples),Billie Eilish,&burn (with Vince Staples),spotify:track:7uX3gufAoBVqKVoD3dBLLD,Billie Eilish:&burn (with Vince Staples),7uX3gufAoBVqKVoD3dBLLD
2018-06-05T19:02:43Z,179172,bellyache,Billie Eilish,Bellyache,spotify:track:51NFxnQvaosfDDutk0tams,Billie Eilish:bellyache,51NFxnQvaosfDDutk0tams
2018-06-05T19:02:53Z,8320,hostage,Billie Eilish,dont smile at me,spotify:track:1WsEgieHsWWndAzLkmV105,Billie Eilish:hostage,1WsEgieHsWWndAzLkmV105
2018-06-05T22:11:17Z,120517,Charlie Brown,Rejjie Snow,Dear Annie,spotify:track:78kzZTOp1jE9OBvTQ4O7A8,Rejjie Snow:Charlie Brown,78kzZTOp1jE9OBvTQ4O7A8
2018-06-05T22:12:38Z,32925,Back To You,Selena Gomez,13 Reasons Why,spotify:track:514rhnksEwHUh6LxXsQ4Y9,Selena Gomez:Back To You,514rhnksEwHUh6LxXsQ4Y9
2018-06-05T22:12:40Z,1764,Powerglide (feat. Juicy J) - From SR3MM,Rae Sremmurd,SR3MM,spotify:track:1BuZAIO8WZpavWVbbq3Lci,Rae Sremmurd:Powerglide (feat. Juicy J) - From SR3MM,1BuZAIO8WZpavWVbbq3Lci
2018-06-05T22:12:42Z,1253,Yikes,Kanye West,ye,spotify:track:2r4JRwcbIeuAzWjH4YXlLs,Kanye West:Yikes,2r4JRwcbIeuAzWjH4YXlLs
2018-06-05T22:16:23Z,221786,Paranoid,Post Malone,beerbongs & bentleys,spotify:track:3fpVWegR6YOS1Yk5HSMYIq,Post Malone:Paranoid,3fpVWegR6YOS1Yk5HSMYIq
2018-06-05T22:16:36Z,11004,Shoota (feat. Lil Uzi Vert),Playboi Carti,Die Lit,spotify:track:2BJSMvOGABRxokHKB0OI8i,Playboi Carti:Shoota (feat. Lil Uzi Vert),2BJSMvOGABRxokHKB0OI8i
2018-06-05T22:16:37Z,1462,Girls Like You (feat. Cardi B) - Cardi B Version,Maroon 5,Girls Like You (feat. Cardi B),spotify:track:6FRLCMO5TUHTexlWo8ym1W,Maroon 5:Girls Like You (feat. Cardi B) - Cardi B Version,6FRLCMO5TUHTexlWo8ym1W
2018-06-05T22:16:41Z,3274,All Girls Are The Same,Juice WRLD,Goodbye & Good Riddance,spotify:track:3H2JThgdBxezwj1wwafQS8,Juice WRLD:All Girls Are The Same,3H2JThgdBxezwj1wwafQS8
2018-06-05T22:17:40Z,58676,I Like It,Cardi B,Invasion of Privacy,spotify:track:58q2HKrzhC3ozto2nDdN4z,Cardi B:I Like It,58q2HKrzhC3ozto2nDdN4z
2018-06-05T22:21:31Z,227533,Candy Paint,Post Malone,beerbongs & bentleys,spotify:track:32lItqlMi4LBhb4k0BaSaC,Post Malone:Candy Paint,32lItqlMi4LBhb4k0BaSaC
2018-06-05T23:46:24Z,45149,Zack And Codeine,Post Malone,beerbongs & bentleys,spotify:track:5lZZmityu9TAjNvSY6GLhR,Post Malone:Zack And Codeine,5lZZmityu9TAjNvSY6GLhR
2018-06-05T23:49:12Z,159224,Zack And Codeine,Post Malone,beerbongs & bentleys,spotify:track:5lZZmityu9TAjNvSY6GLhR,Post Malone:Zack And Codeine,5lZZmityu9TAjNvSY6GLhR
2018-06-05T23:53:34Z,231266,Better Now,Post Malone,beerbongs & bentleys,spotify:track:7dt6x5M1jzdTEt8oCbisTK,Post Malone:Better Now,7dt6x5M1jzdTEt8oCbisTK
2018-06-05T23:55:07Z,91869,One,Zach Diamond,One,spotify:track:1YcUkWDDKNpFM4fhVHpCZ7,Zach Diamond:One,1YcUkWDDKNpFM4fhVHpCZ7
2018-06-05T23:58:45Z,218146,rockstar (feat. 21 Savage),Post Malone,beerbongs & bentleys,spotify:track:0e7ipj03S05BNilyu5bRzt,Post Malone:rockstar (feat. 21 Savage),0e7ipj03S05BNilyu5bRzt
2018-06-06T00:02:27Z,221786,Paranoid,Post Malone,beerbongs & bentleys,spotify:track:3fpVWegR6YOS1Yk5HSMYIq,Post Malone:Paranoid,3fpVWegR6YOS1Yk5HSMYIq
2018-06-06T00:10:34Z,43713,Same Bitches (feat. G-Eazy & YG),Post Malone,beerbongs & bentleys,spotify:track:688QpQAwqsLdBR6lr13wK1,Post Malone:Same Bitches (feat. G-Eazy & YG),688QpQAwqsLdBR6lr13wK1
2018-06-06T00:13:50Z,168754,Same Bitches (feat. G-Eazy & YG),Post Malone,beerbongs & bentleys,spotify:track:688QpQAwqsLdBR6lr13wK1,Post Malone:Same Bitches (feat. G-Eazy & YG),688QpQAwqsLdBR6lr13wK1
2018-06-06T00:14:51Z,11607,All I Need - Instrumental,Flowsik,All I Need,spotify:track:2GaYRHkdTaEkZB9FSrjdnb,Flowsik:All I Need - Instrumental,2GaYRHkdTaEkZB9FSrjdnb
2018-06-06T00:18:17Z,206266,Ball For Me (feat. Nicki Minaj),Post Malone,beerbongs & bentleys,spotify:track:6IaieqiCVvsNvEt6Y7yOFa,Post Malone:Ball For Me (feat. Nicki Minaj),6IaieqiCVvsNvEt6Y7yOFa
2018-06-06T00:18:43Z,24713,Lite Brite,shinigami,Luna,spotify:track:4nHsQ4S2gIrSJMitQ2y05d,shinigami:Lite Brite,4nHsQ4S2gIrSJMitQ2y05d
2018-06-06T02:04:01Z,37314,Basement (Feat. Jessie Reyez),Russ,Basement (Feat. Jessie Reyez),spotify:track:2BzWMz80tzdFmVFHuyCMAp,Russ:Basement (Feat. Jessie Reyez),2BzWMz80tzdFmVFHuyCMAp
2018-06-06T02:04:12Z,2205,Heart Don't Stand a Chance,Anderson .Paak,Malibu,spotify:track:25GlFJq5QNAXyVgJvCZ4Mf,Anderson .Paak:Heart Don't Stand a Chance,25GlFJq5QNAXyVgJvCZ4Mf
2018-06-06T02:07:28Z,196231,Only in the West,Yeek,Sebastian,spotify:track:4AGUH2VbL98tBZG3iOrvzg,Yeek:Only in the West,4AGUH2VbL98tBZG3iOrvzg
